589,43,ÇAVDARHİSAR,39.196867,29.617239
590,43,DOMANİÇ,39.800998,29.61273
591,43,DUMLUPINAR,38.855198,29.976197
592,43,EMET,39.344408,29.257895
593,43,GEDİZ,38.990731,29.395697
594,43,HİSARCIK,39.246527,29.235896
596,43,PAZARLAR,38.995196,29.123894
597,43,SİMAV,39.089594,28.978699
598,43,ŞAPHANE,39.024906,29.220058
599,43,TAVŞANLI,39.546996,29.491394
600,44,AKÇADAĞ,38.344499,37.971131
601,44,ARAPKİR(ARAPGİR),39.043038,38.488462
602,44,ARGUVAN,38.782687,38.264791
603,44,BATTALGAZİ,38.424137,38.365357
604,44,DARENDE,38.558668,37.490712
605,44,DOĞANŞEHİR,38.093414,37.878111
606,44,DOĞANYOL,38.310596,39.038051
607,44,HEKİMHAN,38.81652,37.930779
608,44,KALE,38.423741,38.77312
609,44,KULUNCAK,38.885697,37.670294
611,44,PÜTÜRGE(PÖTÜRGE),38.19592,38.868917
612,44,YAZIHAN,38.59576,38.18007
613,44,YEŞİLYURT,38.295455,38.247471
614,45,AHMETLİ,38.516376,27.937956
615,45,AKHİSAR,38.917664,27.836617
616,45,ALAŞEHİR,38.354452,28.516534
617,45,DEMİRCİ,39.047332,28.658539
618,45,GÖLMARMARA,38.713908,27.918417
619,45,GÖRDES,38.933024,28.288667
620,45,KIRKAĞAÇ,39.105358,27.673303
621,45,KÖPRÜBAŞI,38.748218,28.40428
622,45,KULA,38.543233,28.644579
624,45,SALİHLİ,38.487067,28.138046
625,45,SARIGÖL,38.23835,28.69643
626,45,SARUHANLI,38.734977,27.569817
627,45,SELENDİ,38.743983,28.867362
628,45,SOMA,39.185109,27.608786
629,45,TURGUTLU,38.500156,27.708409
630,46,AFŞİN,38.243799,36.914721
631,46,ANDIRIN,37.575717,36.349762
632,46,ÇAĞLIYANCERİT,37.750157,37.2932
633,46,EKİNÖZÜ,38.059315,37.18869
634,46,ELBİSTAN,38.206531,37.193073
635,46,GÖKSUN,38.020375,36.494867
637,46,NURHAK,37.965628,37.44744
638,46,PAZARCIK,37.489456,37.293568
639,46,TÜRKOĞLU,37.384745,36.846234
640,47,DARGEÇİT,37.546183,41.720376
641,47,DERİK,37.36465,40.267935
642,47,KIZILTEPE,37.191377,40.585947
